latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year
41.4973,-7.9281,424.5,1.0,1.0,2020-08-14,1336,Aqua,MODIS,100,6.03,312.7,426.2,D,0,2020
41.9834,-8.5777,309.7,1.7,1.3,2020-08-14,2301,Terra,MODIS,78,6.03,285.0,26.0,N,0,2020
41.1087,-7.263,302.1,2.0,1.4,2020-08-14,2301,Terra,MODIS,46,6.03,288.5,15.5,N,0,2020
41.1067,-7.2879,301.6,2.0,1.4,2020-08-14,2301,Terra,MODIS,42,6.03,287.8,15.1,N,0,2020
41.1109,-7.2701,312.4,2.0,1.4,2020-08-14,2301,Terra,MODIS,85,6.03,288.8,32.8,N,0,2020
41.985,-8.5594,308.7,1.7,1.3,2020-08-14,2301,Terra,MODIS,75,6.03,284.0,24.6,N,0,2020
41.9881,-8.5614,314.6,2.2,1.4,2020-08-15,313,Aqua,MODIS,90,6.03,283.7,49.5,N,0,2020
41.9878,-8.566,314.5,2.2,1.4,2020-08-15,313,Aqua,MODIS,89,6.03,283.8,49.3,N,0,2020
40.8181,-8.3108,312.7,1.9,1.3,2020-08-15,2206,Terra,MODIS,86,6.03,284.3,36.3,N,0,2020
36.9466,-25.156,315.1,1.1,1.0,2020-08-17,1228,Terra,MODIS,57,6.03,303.6,11.9,D,3,2020
38.8842,-9.2944,323.2,1.1,1.0,2020-08-19,1354,Aqua,MODIS,53,6.03,306.6,9.4,D,0,2020
38.9194,-7.707,337.0,1.2,1.1,2020-08-19,1354,Aqua,MODIS,81,6.03,314.8,29.2,D,0,2020
38.9179,-7.7209,353.5,1.2,1.1,2020-08-19,1354,Aqua,MODIS,96,6.03,315.2,71.4,D,0,2020
38.8857,-9.2824,331.5,1.1,1.0,2020-08-19,1354,Aqua,MODIS,76,6.03,306.9,20.1,D,0,2020
41.6952,-8.5867,318.2,1.0,1.0,2020-08-25,1137,Terra,MODIS,52,6.03,305.4,9.3,D,0,2020
40.1535,-7.7354,328.2,1.1,1.0,2020-08-25,2242,Terra,MODIS,100,6.03,295.3,30.1,N,0,2020
40.1483,-7.7283,352.6,1.1,1.0,2020-08-25,2242,Terra,MODIS,100,6.03,301.3,76.4,N,0,2020
40.155,-7.7225,324.0,1.1,1.0,2020-08-25,2242,Terra,MODIS,100,6.03,295.8,24.9,N,0,2020
40.1499,-7.7155,315.3,1.1,1.0,2020-08-25,2242,Terra,MODIS,91,6.03,295.1,14.7,N,0,2020
40.1034,-7.6063,326.8,1.0,1.0,2020-08-27,1125,Terra,MODIS,71,6.03,305.4,15.3,D,0,2020
40.044,-7.4828,312.7,3.2,1.7,2020-08-29,1253,Aqua,MODIS,42,6.03,296.5,31.6,D,0,2020
40.0468,-7.4793,310.5,3.2,1.7,2020-08-29,1253,Aqua,MODIS,19,6.03,296.5,23.2,D,0,2020
41.216,-7.9095,323.2,1.2,1.1,2020-08-29,2218,Terra,MODIS,100,6.03,283.9,31.7,N,0,2020
39.8317,-7.3596,314.3,1.2,1.1,2020-08-29,2218,Terra,MODIS,89,6.03,290.8,17.2,N,0,2020
39.8534,-7.3513,313.5,1.2,1.1,2020-08-29,2218,Terra,MODIS,87,6.03,290.8,16.0,N,0,2020
39.851,-7.3649,305.2,1.2,1.1,2020-08-29,2218,Terra,MODIS,26,6.03,289.6,8.3,N,0,2020
39.8631,-7.354,307.4,1.2,1.1,2020-08-29,2218,Terra,MODIS,67,6.03,289.5,10.5,N,0,2020
41.2057,-7.8989,353.0,1.2,1.1,2020-08-29,2218,Terra,MODIS,100,6.03,284.7,95.2,N,0,2020
41.203,-7.9147,337.5,1.2,1.1,2020-08-29,2218,Terra,MODIS,100,6.03,284.6,56.4,N,0,2020
41.2178,-7.8876,317.3,1.2,1.1,2020-08-29,2218,Terra,MODIS,95,6.03,283.9,23.8,N,0,2020
41.2152,-7.9025,347.2,1.2,1.1,2020-08-29,2218,Terra,MODIS,100,6.03,286.0,79.0,N,0,2020
41.2187,-7.8946,335.4,1.2,1.1,2020-08-29,2218,Terra,MODIS,100,6.03,285.3,52.0,N,0,2020
40.9315,-7.8139,304.4,1.3,1.1,2020-09-01,2249,Terra,MODIS,60,6.03,285.7,11.8,N,0,2020
40.9332,-7.7992,308.1,1.3,1.1,2020-09-01,2249,Terra,MODIS,74,6.03,285.6,15.1,N,0,2020
40.9322,-7.8053,316.1,1.3,1.1,2020-09-01,2249,Terra,MODIS,92,6.03,286.0,22.5,N,0,2020
41.7703,-8.3964,312.8,1.2,1.1,2020-09-01,2249,Terra,MODIS,86,6.03,289.4,17.1,N,0,2020
41.9456,-8.4451,342.7,1.0,1.0,2020-09-03,1131,Terra,MODIS,90,6.03,308.8,39.1,D,0,2020
41.3121,-7.2262,320.5,1.0,1.0,2020-09-03,1131,Terra,MODIS,44,6.03,304.6,7.7,D,0,2020
41.39,-8.0506,320.7,1.0,1.0,2020-09-03,1131,Terra,MODIS,61,6.03,303.4,11.1,D,0,2020
41.3103,-7.2144,318.2,1.0,1.0,2020-09-03,1131,Terra,MODIS,27,6.03,305.0,5.7,D,0,2020
40.1312,-7.7245,392.9,1.8,1.3,2020-09-03,1311,Aqua,MODIS,100,6.03,311.5,471.6,D,0,2020
40.1274,-7.7432,381.6,1.8,1.3,2020-09-03,1311,Aqua,MODIS,100,6.03,308.7,350.0,D,0,2020
41.3143,-7.2135,334.0,1.6,1.2,2020-09-03,1312,Aqua,MODIS,81,6.03,306.8,43.2,D,0,2020
41.3107,-7.232,342.0,1.6,1.2,2020-09-03,1312,Aqua,MODIS,89,6.03,306.0,69.1,D,0,2020
41.791,-8.3396,318.4,1.7,1.3,2020-09-03,1312,Aqua,MODIS,66,6.03,304.6,18.5,D,0,2020
41.3586,-8.1522,333.5,1.2,1.1,2020-09-04,1354,Aqua,MODIS,81,6.03,305.5,33.2,D,0,2020
41.357,-8.1666,329.0,1.2,1.1,2020-09-04,1354,Aqua,MODIS,75,6.03,306.8,24.0,D,0,2020
41.9776,-7.1476,300.7,3.4,1.7,2020-09-04,2142,Terra,MODIS,19,6.03,289.6,24.7,N,0,2020
41.9669,-7.1385,310.1,3.4,1.7,2020-09-04,2142,Terra,MODIS,79,6.03,290.3,57.0,N,0,2020
32.7323,-17.1094,314.1,1.0,1.0,2020-09-04,2317,Terra,MODIS,84,6.03,288.4,14.6,N,0,2020
41.972,-7.1453,302.7,3.9,1.8,2020-09-04,2320,Terra,MODIS,51,6.03,289.5,44.6,N,0,2020
41.9648,-7.1083,306.2,2.7,1.6,2020-09-05,153,Aqua,MODIS,67,6.03,288.4,37.3,N,0,2020
41.9667,-7.1087,330.7,1.1,1.0,2020-09-05,1118,Terra,MODIS,82,6.03,312.8,19.5,D,0,2020
41.1275,-7.9618,317.8,2.6,1.5,2020-09-05,1259,Aqua,MODIS,26,6.03,303.8,32.0,D,0,2020
41.1344,-7.9327,325.6,2.6,1.5,2020-09-05,1259,Aqua,MODIS,62,6.03,304.8,62.7,D,0,2020
41.9731,-7.1171,333.5,2.2,1.4,2020-09-05,1300,Aqua,MODIS,85,6.03,308.5,78.5,D,0,2020
38.9525,-9.1157,302.6,1.3,1.1,2020-09-05,2224,Terra,MODIS,50,6.03,292.3,7.0,N,0,2020
41.0543,-8.0686,309.2,1.1,1.0,2020-09-05,2224,Terra,MODIS,77,6.03,292.6,10.3,N,0,2020
41.176,-7.9505,322.9,1.1,1.0,2020-09-05,2224,Terra,MODIS,100,6.03,291.1,23.3,N,0,2020
41.5219,-8.0497,321.0,1.1,1.0,2020-09-05,2224,Terra,MODIS,100,6.03,291.4,21.5,N,0,2020
41.5198,-8.0627,345.9,1.1,1.0,2020-09-05,2224,Terra,MODIS,100,6.03,293.3,61.0,N,0,2020
41.531,-8.0525,331.7,1.1,1.0,2020-09-05,2224,Terra,MODIS,100,6.03,291.1,35.3,N,0,2020
41.5289,-8.0653,318.9,1.1,1.0,2020-09-05,2224,Terra,MODIS,98,6.03,290.4,19.5,N,0,2020
41.7083,-8.3785,325.6,1.1,1.0,2020-09-05,2224,Terra,MODIS,100,6.03,293.3,26.8,N,0,2020
41.7061,-8.3917,302.0,1.1,1.0,2020-09-05,2224,Terra,MODIS,46,6.03,291.7,4.9,N,0,2020
41.9394,-7.1074,309.0,1.0,1.0,2020-09-05,2224,Terra,MODIS,76,6.03,291.0,8.8,N,0,2020
41.9375,-7.1194,309.5,1.0,1.0,2020-09-05,2224,Terra,MODIS,77,6.03,291.0,9.1,N,0,2020
41.9465,-7.1218,394.6,1.0,1.0,2020-09-05,2224,Terra,MODIS,100,6.03,299.8,227.8,N,0,2020
41.9446,-7.1338,404.9,1.0,1.0,2020-09-05,2224,Terra,MODIS,100,6.03,301.1,291.1,N,0,2020
41.9554,-7.1242,326.3,1.0,1.0,2020-09-05,2224,Terra,MODIS,100,6.03,294.0,23.4,N,0,2020
41.9535,-7.1363,321.5,1.0,1.0,2020-09-05,2224,Terra,MODIS,96,6.03,291.1,18.2,N,0,2020
41.965,-7.1205,333.5,1.0,1.0,2020-09-05,2224,Terra,MODIS,100,6.03,291.7,34.3,N,0,2020
41.9631,-7.1326,331.9,1.0,1.0,2020-09-05,2224,Terra,MODIS,100,6.03,291.1,31.9,N,0,2020
41.9739,-7.1229,352.2,1.0,1.0,2020-09-05,2224,Terra,MODIS,100,6.03,296.3,69.2,N,0,2020
41.972,-7.1351,365.9,1.0,1.0,2020-09-05,2224,Terra,MODIS,100,6.03,295.5,106.3,N,0,2020
41.981,-7.1375,320.4,1.0,1.0,2020-09-05,2224,Terra,MODIS,100,6.03,290.4,18.8,N,0,2020
41.5193,-8.0568,322.3,1.0,1.0,2020-09-06,236,Aqua,MODIS,100,6.03,291.3,20.9,N,0,2020
41.5281,-8.0546,300.7,1.0,1.0,2020-09-06,236,Aqua,MODIS,32,6.03,289.8,4.8,N,0,2020
41.9827,-7.1396,304.9,1.0,1.0,2020-09-06,236,Aqua,MODIS,7,6.03,286.7,7.0,N,0,2020
39.5334,-8.8182,372.4,1.0,1.0,2020-09-06,237,Aqua,MODIS,100,6.03,298.8,124.5,N,0,2020
41.0568,-8.0596,304.7,1.0,1.0,2020-09-06,237,Aqua,MODIS,61,6.03,291.3,6.6,N,0,2020
39.5422,-8.8161,306.2,1.0,1.0,2020-09-06,237,Aqua,MODIS,67,6.03,291.6,7.3,N,0,2020
39.535,-8.8297,375.3,1.0,1.0,2020-09-06,237,Aqua,MODIS,100,6.03,298.8,134.9,N,0,2020
41.5217,-8.043,317.5,1.9,1.4,2020-09-06,1201,Terra,MODIS,61,6.03,302.7,22.9,D,0,2020
41.9444,-7.1315,338.5,2.1,1.4,2020-09-06,1201,Terra,MODIS,89,6.03,302.2,100.3,D,0,2020
41.9387,-7.1061,321.5,2.1,1.4,2020-09-06,1201,Terra,MODIS,72,6.03,301.8,36.2,D,0,2020
39.5427,-8.8378,323.0,1.9,1.4,2020-09-06,1202,Terra,MODIS,38,6.03,302.7,27.5,D,0,2020
39.5381,-8.8168,342.8,1.9,1.4,2020-09-06,1202,Terra,MODIS,89,6.03,305.6,97.4,D,0,2020
39.5263,-8.821,372.2,1.9,1.4,2020-09-06,1202,Terra,MODIS,100,6.03,306.5,295.7,D,0,2020
39.5308,-8.8416,322.9,1.9,1.4,2020-09-06,1202,Terra,MODIS,43,6.03,303.7,27.0,D,0,2020
39.5344,-8.8234,354.4,1.9,1.4,2020-09-06,1202,Terra,MODIS,97,6.03,306.5,162.4,D,0,2020
39.5225,-8.8275,369.3,1.9,1.4,2020-09-06,1202,Terra,MODIS,100,6.03,306.5,270.8,D,0,2020
39.518,-8.8063,327.7,1.9,1.4,2020-09-06,1202,Terra,MODIS,72,6.03,305.2,36.5,D,0,2020
37.3828,-7.6995,328.2,1.0,1.0,2020-09-06,1341,Aqua,MODIS,66,6.03,314.2,7.4,D,0,2020
39.5195,-8.8163,386.2,1.0,1.0,2020-09-06,1342,Aqua,MODIS,100,6.03,304.8,169.3,D,0,2020
39.5284,-8.8185,347.2,1.0,1.0,2020-09-06,1342,Aqua,MODIS,92,6.03,300.7,47.9,D,0,2020
39.5267,-8.83,337.8,1.0,1.0,2020-09-06,1342,Aqua,MODIS,83,6.03,302.1,31.6,D,0,2020
41.9451,-7.1129,338.7,1.1,1.0,2020-09-06,1342,Aqua,MODIS,79,6.03,308.6,31.0,D,0,2020
41.9435,-7.1257,378.7,1.1,1.0,2020-09-06,1342,Aqua,MODIS,100,6.03,318.6,148.5,D,0,2020
39.5106,-8.8141,396.7,1.0,1.0,2020-09-06,1342,Aqua,MODIS,100,6.03,303.3,220.0,D,0,2020
39.5089,-8.8256,412.8,1.0,1.0,2020-09-06,1342,Aqua,MODIS,100,6.03,305.5,325.5,D,0,2020
39.5178,-8.8278,366.7,1.0,1.0,2020-09-06,1342,Aqua,MODIS,100,6.03,301.0,94.9,D,0,2020
39.5281,-8.8348,302.4,1.9,1.3,2020-09-06,2307,Terra,MODIS,49,6.03,291.9,11.6,N,0,2020
39.5159,-8.8336,310.9,1.9,1.3,2020-09-06,2307,Terra,MODIS,81,6.03,292.8,24.9,N,0,2020
39.5298,-8.8141,320.0,1.9,1.3,2020-09-06,2307,Terra,MODIS,100,6.03,292.3,45.8,N,0,2020
41.8591,-8.374,309.5,2.2,1.4,2020-09-06,2307,Terra,MODIS,77,6.03,288.0,31.1,N,0,2020
41.9857,-8.5844,333.2,2.1,1.4,2020-09-06,2307,Terra,MODIS,100,6.03,290.5,101.8,N,0,2020
39.5344,-8.8133,306.4,3.0,1.6,2020-09-07,320,Aqua,MODIS,68,6.03,291.1,37.7,N,0,2020
39.5264,-8.7802,301.6,3.0,1.7,2020-09-07,320,Aqua,MODIS,40,6.03,290.4,22.7,N,0,2020
39.5336,-8.8062,306.6,3.0,1.6,2020-09-07,320,Aqua,MODIS,45,6.03,290.9,35.8,N,0,2020
39.5203,-8.819,322.2,3.0,1.6,2020-09-07,320,Aqua,MODIS,100,6.03,292.0,98.8,N,0,2020
40.7285,-8.267,313.9,1.7,1.3,2020-09-07,1106,Terra,MODIS,59,6.03,299.4,16.6,D,0,2020
40.7192,-8.2748,337.6,1.7,1.3,2020-09-07,1106,Terra,MODIS,88,6.03,297.6,73.9,D,0,2020
40.7173,-8.2546,344.1,1.6,1.3,2020-09-07,1106,Terra,MODIS,92,6.03,299.9,95.8,D,0,2020
41.5994,-8.4922,321.7,1.7,1.3,2020-09-07,1106,Terra,MODIS,75,6.03,300.7,28.3,D,0,2020
41.5976,-8.4715,315.5,1.7,1.3,2020-09-07,1106,Terra,MODIS,65,6.03,301.1,14.3,D,0,2020
40.9269,-7.8327,340.8,1.6,1.2,2020-09-07,1106,Terra,MODIS,90,6.03,295.3,79.6,D,0,2020
40.7745,-8.525,311.9,1.7,1.3,2020-09-07,1106,Terra,MODIS,43,6.03,299.7,8.8,D,0,2020
39.5286,-8.7931,323.5,1.7,1.3,2020-09-07,1107,Terra,MODIS,57,6.03,306.8,19.0,D,0,2020
39.5304,-8.813,334.2,1.7,1.3,2020-09-07,1107,Terra,MODIS,82,6.03,305.5,49.0,D,0,2020
40.7027,-8.3075,331.0,4.2,1.9,2020-09-07,1247,Aqua,MODIS,84,6.03,295.0,215.1,D,0,2020
40.7153,-8.2615,340.1,4.2,1.9,2020-09-07,1247,Aqua,MODIS,90,6.03,296.9,319.6,D,0,2020
40.9062,-7.8499,319.0,3.9,1.8,2020-09-07,1247,Aqua,MODIS,73,6.03,294.8,97.5,D,0,2020
40.712,-8.2562,338.6,4.2,1.9,2020-09-07,1247,Aqua,MODIS,89,6.03,296.9,299.6,D,0,2020
40.9223,-7.8556,312.9,3.9,1.8,2020-09-07,1247,Aqua,MODIS,49,6.03,298.4,58.2,D,0,2020
40.6997,-8.3019,337.0,4.2,1.9,2020-09-07,1247,Aqua,MODIS,88,6.03,295.1,282.9,D,0,2020
40.9164,-7.8456,323.1,3.9,1.8,2020-09-07,1247,Aqua,MODIS,77,6.03,297.7,128.3,D,0,2020
41.9318,-7.1531,312.4,4.0,1.9,2020-09-07,1425,Aqua,MODIS,51,6.03,294.8,52.4,D,0,2020
39.5299,-8.8203,326.8,3.0,1.7,2020-09-07,1425,Aqua,MODIS,76,6.03,307.3,70.7,D,0,2020
40.7079,-8.2533,319.2,3.4,1.7,2020-09-07,1425,Aqua,MODIS,71,6.03,298.9,67.8,D,0,2020
40.706,-8.2951,327.2,3.3,1.7,2020-09-07,1425,Aqua,MODIS,80,6.03,295.5,118.2,D,0,2020
40.7217,-8.2922,311.0,3.3,1.7,2020-09-07,1425,Aqua,MODIS,29,6.03,296.9,29.2,D,0,2020
40.7126,-8.4812,313.6,3.2,1.7,2020-09-07,1425,Aqua,MODIS,50,6.03,297.8,34.4,D,2,2020
40.7234,-8.4871,314.8,3.2,1.7,2020-09-07,1425,Aqua,MODIS,54,6.03,297.3,38.3,D,0,2020
40.9284,-7.8399,313.3,3.6,1.8,2020-09-07,1425,Aqua,MODIS,50,6.03,300.6,46.2,D,0,2020
41.9408,-7.1943,319.1,4.0,1.9,2020-09-07,1425,Aqua,MODIS,71,6.03,294.2,92.9,D,0,2020
41.4166,-8.0518,304.1,1.4,1.2,2020-09-07,2212,Terra,MODIS,58,6.03,289.8,10.3,N,0,2020
41.4135,-8.0678,368.2,1.4,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,299.1,190.6,N,0,2020
41.41,-8.0853,340.5,1.4,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,293.0,76.3,N,0,2020
41.4238,-8.0717,345.1,1.4,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,290.9,90.8,N,0,2020
41.4204,-8.089,321.7,1.4,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,289.5,33.6,N,0,2020
41.5174,-8.1289,300.1,1.4,1.2,2020-09-07,2212,Terra,MODIS,17,6.03,290.1,7.3,N,0,2020
41.6998,-7.8952,323.5,1.4,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,287.1,37.6,N,0,2020
41.7099,-7.8997,301.0,1.4,1.2,2020-09-07,2212,Terra,MODIS,37,6.03,285.0,9.1,N,0,2020
41.9462,-7.1239,305.0,1.3,1.1,2020-09-07,2212,Terra,MODIS,62,6.03,285.6,11.1,N,0,2020
40.693,-8.3317,385.1,1.5,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,306.0,328.1,N,0,2020
40.697,-8.312,372.5,1.5,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,300.6,232.8,N,0,2020
40.7008,-8.293,305.8,1.5,1.2,2020-09-07,2212,Terra,MODIS,15,6.03,292.3,9.9,N,0,2020
40.6991,-8.3482,415.4,1.6,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,305.8,677.2,N,0,2020
40.7028,-8.3289,418.5,1.5,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,308.9,720.7,N,0,2020
40.7066,-8.3095,389.4,1.5,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,301.3,366.8,N,0,2020
40.7101,-8.2914,344.9,1.5,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,299.4,95.5,N,0,2020
40.7133,-8.2747,320.6,1.5,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,295.6,32.5,N,0,2020
40.6885,-8.344,341.3,1.6,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,296.8,83.0,N,0,2020
40.6921,-8.3253,386.8,1.5,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,302.3,344.6,N,0,2020
40.696,-8.3053,366.1,1.5,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,296.3,195.9,N,0,2020
39.5057,-8.8045,306.5,1.8,1.3,2020-09-07,2212,Terra,MODIS,68,6.03,290.4,16.7,N,0,2020
40.6893,-8.3503,334.7,1.6,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,296.9,62.6,N,0,2020
40.7146,-8.2809,356.2,1.5,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,299.5,141.5,N,0,2020
40.7113,-8.2976,350.7,1.5,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,297.6,116.8,N,0,2020
40.7076,-8.3159,400.8,1.5,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,303.3,483.9,N,0,2020
40.7037,-8.3354,411.1,1.5,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,305.8,614.1,N,0,2020
40.6999,-8.3545,382.2,1.6,1.2,2020-09-07,2212,Terra,MODIS,100,6.03,299.0,305.0,N,0,2020
40.7251,-8.2853,314.2,1.5,1.2,2020-09-07,2212,Terra,MODIS,89,6.03,291.8,21.5,N,0,2020
40.7216,-8.3029,305.1,1.5,1.2,2020-09-07,2212,Terra,MODIS,16,6.03,291.9,8.9,N,0,2020
41.5397,-8.0721,363.8,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,292.9,122.1,N,0,2020
41.7099,-7.8831,333.9,1.1,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,282.3,45.0,N,0,2020
41.7082,-7.8692,302.0,1.1,1.1,2020-09-08,224,Aqua,MODIS,46,6.03,280.2,9.0,N,0,2020
41.7438,-8.2465,301.0,1.2,1.1,2020-09-08,224,Aqua,MODIS,37,6.03,289.2,6.5,N,0,2020
41.7421,-8.2321,313.5,1.2,1.1,2020-09-08,224,Aqua,MODIS,87,6.03,288.8,17.1,N,0,2020
41.6909,-7.8866,329.0,1.1,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,281.9,36.6,N,0,2020
41.5414,-8.086,336.3,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,287.7,48.6,N,0,2020
41.4596,-8.0814,308.9,1.2,1.1,2020-09-08,224,Aqua,MODIS,76,6.03,286.6,12.9,N,0,2020
41.4579,-8.0677,327.6,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,287.6,34.2,N,0,2020
41.4215,-8.0898,302.6,1.2,1.1,2020-09-08,224,Aqua,MODIS,50,6.03,287.8,7.3,N,0,2020
41.4198,-8.0757,341.1,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,294.1,57.2,N,0,2020
41.4182,-8.0619,334.3,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,292.1,43.8,N,0,2020
41.4103,-8.0777,394.5,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,297.5,274.7,N,0,2020
41.4087,-8.0639,351.4,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,292.5,81.3,N,0,2020
41.266,-7.9971,351.3,1.1,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,292.2,80.0,N,0,2020
41.2643,-7.9832,364.1,1.1,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,295.6,119.4,N,0,2020
41.094,-8.1706,302.6,1.2,1.1,2020-09-08,224,Aqua,MODIS,50,6.03,291.9,7.0,N,0,2020
40.8444,-8.3066,307.2,1.2,1.1,2020-09-08,224,Aqua,MODIS,71,6.03,290.6,10.5,N,0,2020
40.723,-8.2974,317.8,1.2,1.1,2020-09-08,224,Aqua,MODIS,96,6.03,291.6,18.8,N,0,2020
40.7214,-8.2839,350.8,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,297.2,79.1,N,0,2020
40.7198,-8.2704,330.8,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,292.9,37.6,N,0,2020
40.715,-8.3124,373.0,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,296.2,155.8,N,0,2020
40.7134,-8.2986,369.5,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,298.8,140.9,N,0,2020
40.7118,-8.2851,343.9,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,298.5,61.9,N,0,2020
40.7089,-8.3431,307.3,1.2,1.1,2020-09-08,224,Aqua,MODIS,18,6.03,292.3,8.2,N,0,2020
40.7072,-8.3286,321.0,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,293.0,22.2,N,0,2020
40.7055,-8.3142,306.1,1.2,1.1,2020-09-08,224,Aqua,MODIS,7,6.03,290.8,7.4,N,0,2020
40.701,-8.359,343.7,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,295.8,60.9,N,0,2020
40.6993,-8.3448,350.4,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,297.5,76.6,N,0,2020
40.6976,-8.3307,321.4,1.2,1.1,2020-09-08,224,Aqua,MODIS,93,6.03,293.5,21.8,N,0,2020
40.6959,-8.3164,345.5,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,295.1,64.9,N,0,2020
40.6942,-8.302,317.8,1.2,1.1,2020-09-08,224,Aqua,MODIS,96,6.03,289.6,19.1,N,0,2020
40.693,-8.3745,326.8,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,294.6,29.5,N,0,2020
40.6914,-8.3605,369.5,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,302.7,141.4,N,0,2020
40.6897,-8.3467,327.9,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,295.5,30.9,N,0,2020
40.6866,-8.4038,302.9,1.2,1.1,2020-09-08,224,Aqua,MODIS,52,6.03,292.6,5.8,N,0,2020
40.685,-8.39,316.0,1.2,1.1,2020-09-08,224,Aqua,MODIS,92,6.03,292.8,17.2,N,0,2020
40.6834,-8.3762,354.2,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,297.0,88.6,N,0,2020
40.6818,-8.3624,354.2,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,296.3,89.0,N,0,2020
40.6818,-8.3962,310.4,1.2,1.1,2020-09-08,224,Aqua,MODIS,80,6.03,292.6,12.3,N,0,2020
40.6801,-8.3825,311.1,1.2,1.1,2020-09-08,224,Aqua,MODIS,82,6.03,292.8,13.0,N,0,2020
40.6784,-8.3687,323.2,1.2,1.1,2020-09-08,224,Aqua,MODIS,100,6.03,295.2,26.6,N,0,2020
40.4449,-7.7598,313.2,1.1,1.0,2020-09-08,224,Aqua,MODIS,86,6.03,289.1,15.2,N,0,2020
40.4433,-7.7469,339.4,1.1,1.0,2020-09-08,224,Aqua,MODIS,100,6.03,291.6,50.7,N,0,2020
39.5093,-8.7912,320.1,1.2,1.1,2020-09-08,225,Aqua,MODIS,100,6.03,291.0,23.9,N,0,2020
40.6841,-8.3884,392.4,1.3,1.1,2020-09-08,1149,Terra,MODIS,100,6.03,306.2,306.1,D,0,2020
40.6813,-8.3734,335.6,1.3,1.1,2020-09-08,1149,Terra,MODIS,87,6.03,300.5,45.0,D,0,2020
40.6741,-8.3916,318.0,1.3,1.1,2020-09-08,1149,Terra,MODIS,69,6.03,298.3,16.8,D,0,2020
40.6766,-8.3965,335.0,1.3,1.1,2020-09-08,1149,Terra,MODIS,86,6.03,298.8,45.0,D,0,2020
40.6738,-8.3817,327.1,1.3,1.1,2020-09-08,1149,Terra,MODIS,80,6.03,298.6,29.0,D,0,2020
40.6857,-8.3409,358.3,1.3,1.1,2020-09-08,1149,Terra,MODIS,99,6.03,300.5,111.2,D,0,2020
40.683,-8.3264,344.3,1.3,1.1,2020-09-08,1149,Terra,MODIS,92,6.03,297.8,66.0,D,0,2020
41.6827,-7.8857,311.7,1.3,1.1,2020-09-08,1149,Terra,MODIS,57,6.03,293.3,11.8,D,0,2020
41.6629,-8.4513,316.1,1.3,1.1,2020-09-08,1149,Terra,MODIS,69,6.03,300.5,11.1,D,0,2020
41.6559,-8.4694,347.0,1.3,1.1,2020-09-08,1149,Terra,MODIS,94,6.03,299.4,69.0,D,0,2020
41.6531,-8.4544,352.6,1.3,1.1,2020-09-08,1149,Terra,MODIS,96,6.03,302.3,85.1,D,0,2020
